timestamp,id,x,y,simid
1756909271345,8,2000,633.975,1756909269745
1756909271445,2,1500,1500,1756909269745
1756909271445,3,2500,1500,1756909269745
1756909271445,4,2000,2366.03,1756909269745
1756909271445,5,1000,2366.03,1756909269745
1756909271445,6,500,1500,1756909269745
1756909271445,7,1000,633.975,1756909269745
1756909271445,8,2000,633.975,1756909269745
1756909271545,2,1500,1500,1756909269745
1756909271545,3,2500,1500,1756909269745
1756909271545,4,2000,2366.03,1756909269745
1756909271545,5,1000,2366.03,1756909269745
1756909271545,6,500,1500,1756909269745
1756909271545,7,1000,633.975,1756909269745
1756909271545,8,2000,633.975,1756909269745
1756909271645,2,1500,1500,1756909269745
1756909271645,3,2500,1500,1756909269745
1756909271645,4,2000,2366.03,1756909269745
1756909271645,5,1000,2366.03,1756909269745
1756909271645,6,500,1500,1756909269745
1756909271645,7,1000,633.975,1756909269745
1756909271645,8,2000,633.975,1756909269745
1756909271745,2,1500,1500,1756909269745
1756909271745,3,2500,1500,1756909269745
1756909271745,4,2000,2366.03,1756909269745
1756909271745,5,1000,2366.03,1756909269745
1756909271745,6,500,1500,1756909269745
1756909271745,7,1000,633.975,1756909269745
1756909271745,8,2000,633.975,1756909269745
1756909271845,2,1500,1500,1756909269745
1756909271845,3,2500,1500,1756909269745
1756909271845,4,2000,2366.03,1756909269745
1756909271845,5,1000,2366.03,1756909269745
1756909271845,6,500,1500,1756909269745
1756909271845,7,1000,633.975,1756909269745
1756909271845,8,2000,633.975,1756909269745
1756909271945,2,1500,1500,1756909269745
1756909271945,3,2500,1500,1756909269745
1756909271945,4,2000,2366.03,1756909269745
1756909271945,5,1000,2366.03,1756909269745
1756909271945,6,500,1500,1756909269745
1756909271945,7,1000,633.975,1756909269745
1756909271945,8,2000,633.975,1756909269745
1756909272045,2,1500,1500,1756909269745
1756909272045,3,2500,1500,1756909269745
1756909272045,4,2000,2366.03,1756909269745
1756909272045,5,1000,2366.03,1756909269745
1756909272045,6,500,1500,1756909269745
1756909272045,7,1000,633.975,1756909269745
1756909272045,8,2000,633.975,1756909269745
1756909272145,2,1500,1500,1756909269745
1756909272145,3,2500,1500,1756909269745
1756909272145,4,2000,2366.03,1756909269745
1756909272145,5,1000,2366.03,1756909269745
1756909272145,6,500,1500,1756909269745
1756909272145,7,1000,633.975,1756909269745
1756909272145,8,2000,633.975,1756909269745
1756909272245,2,1500,1500,1756909269745
1756909272245,3,2500,1500,1756909269745
1756909272245,4,2000,2366.03,1756909269745
1756909272245,5,1000,2366.03,1756909269745
1756909272245,6,500,1500,1756909269745
1756909272245,7,1000,633.975,1756909269745
1756909272245,8,2000,633.975,1756909269745
1756909272345,2,1500,1500,1756909269745
1756909272345,3,2500,1500,1756909269745
1756909272345,4,2000,2366.03,1756909269745
1756909272345,5,1000,2366.03,1756909269745
1756909272345,6,500,1500,1756909269745
1756909272345,7,1000,633.975,1756909269745
1756909272345,8,2000,633.975,1756909269745
1756909272445,2,1500,1500,1756909269745
1756909272445,3,2500,1500,1756909269745
1756909272445,4,2000,2366.03,1756909269745
1756909272445,5,1000,2366.03,1756909269745
1756909272445,6,500,1500,1756909269745
1756909272445,7,1000,633.975,1756909269745
1756909272445,8,2000,633.975,1756909269745
1756909272545,2,1500,1500,1756909269745
1756909272545,3,2500,1500,1756909269745
1756909272545,4,2000,2366.03,1756909269745
1756909272545,5,1000,2366.03,1756909269745
1756909272545,6,500,1500,1756909269745
1756909272545,7,1000,633.975,1756909269745
1756909272545,8,2000,633.975,1756909269745
1756909272645,2,1500,1500,1756909269745
1756909272645,3,2500,1500,1756909269745
1756909272645,4,2000,2366.03,1756909269745
1756909272645,5,1000,2366.03,1756909269745
1756909272645,6,500,1500,1756909269745
1756909272645,7,1000,633.975,1756909269745
1756909272645,8,2000,633.975,1756909269745
1756909272745,2,1500,1500,1756909269745
1756909272745,3,2500,1500,1756909269745
1756909272745,4,2000,2366.03,1756909269745
1756909272745,5,1000,2366.03,1756909269745
1756909272745,6,500,1500,1756909269745
1756909272745,7,1000,633.975,1756909269745
1756909272745,8,2000,633.975,1756909269745
1756909272845,2,1500,1500,1756909269745
1756909272845,3,2500,1500,1756909269745
1756909272845,4,2000,2366.03,1756909269745
1756909272845,5,1000,2366.03,1756909269745
1756909272845,6,500,1500,1756909269745
1756909272845,7,1000,633.975,1756909269745
1756909272845,8,2000,633.975,1756909269745
1756909272945,2,1500,1500,1756909269745
1756909272945,3,2500,1500,1756909269745
1756909272945,4,2000,2366.03,1756909269745
1756909272945,5,1000,2366.03,1756909269745
1756909272945,6,500,1500,1756909269745
1756909272945,7,1000,633.975,1756909269745
1756909272945,8,2000,633.975,1756909269745
1756909273045,2,1500,1500,1756909269745
1756909273045,3,2500,1500,1756909269745
1756909273045,4,2000,2366.03,1756909269745
1756909273045,5,1000,2366.03,1756909269745
1756909273045,6,500,1500,1756909269745
1756909273045,7,1000,633.975,1756909269745
1756909273045,8,2000,633.975,1756909269745
1756909273145,2,1500,1500,1756909269745
1756909273145,3,2500,1500,1756909269745
1756909273145,4,2000,2366.03,1756909269745
1756909273145,5,1000,2366.03,1756909269745
1756909273145,6,500,1500,1756909269745
1756909273145,7,1000,633.975,1756909269745
1756909273145,8,2000,633.975,1756909269745
1756909273245,2,1500,1500,1756909269745
1756909273245,3,2500,1500,1756909269745
1756909273245,4,2000,2366.03,1756909269745
1756909273245,5,1000,2366.03,1756909269745
1756909273245,6,500,1500,1756909269745
1756909273245,7,1000,633.975,1756909269745
1756909273245,8,2000,633.975,1756909269745
1756909273345,2,1500,1500,1756909269745
1756909273345,3,2500,1500,1756909269745
1756909273345,4,2000,2366.03,1756909269745
1756909273345,5,1000,2366.03,1756909269745
1756909273345,6,500,1500,1756909269745
1756909273345,7,1000,633.975,1756909269745
1756909273345,8,2000,633.975,1756909269745
1756909273445,2,1500,1500,1756909269745
1756909273445,3,2500,1500,1756909269745
1756909273445,4,2000,2366.03,1756909269745
1756909273445,5,1000,2366.03,1756909269745
1756909273445,6,500,1500,1756909269745
1756909273445,7,1000,633.975,1756909269745
1756909273445,8,2000,633.975,1756909269745
1756909273545,2,1500,1500,1756909269745
1756909273545,3,2500,1500,1756909269745
1756909273545,4,2000,2366.03,1756909269745
1756909273545,5,1000,2366.03,1756909269745
1756909273545,6,500,1500,1756909269745
1756909273545,7,1000,633.975,1756909269745
1756909273545,8,2000,633.975,1756909269745
1756909273645,2,1500,1500,1756909269745
1756909273645,3,2500,1500,1756909269745
1756909273645,4,2000,2366.03,1756909269745
1756909273645,5,1000,2366.03,1756909269745
1756909273645,6,500,1500,1756909269745
1756909273645,7,1000,633.975,1756909269745
1756909273645,8,2000,633.975,1756909269745
1756909273745,2,1500,1500,1756909269745
1756909273745,3,2500,1500,1756909269745
1756909273745,4,2000,2366.03,1756909269745
1756909273745,5,1000,2366.03,1756909269745
1756909273745,6,500,1500,1756909269745
1756909273745,7,1000,633.975,1756909269745
1756909273745,8,2000,633.975,1756909269745
1756909273845,2,1500,1500,1756909269745
1756909273845,3,2500,1500,1756909269745
1756909273845,4,2000,2366.03,1756909269745
1756909273845,5,1000,2366.03,1756909269745
1756909273845,6,500,1500,1756909269745
1756909273845,7,1000,633.975,1756909269745
1756909273845,8,2000,633.975,1756909269745
1756909273945,2,1500,1500,1756909269745
1756909273945,3,2500,1500,1756909269745
1756909273945,4,2000,2366.03,1756909269745
1756909273945,5,1000,2366.03,1756909269745
1756909273945,6,500,1500,1756909269745
1756909273945,7,1000,633.975,1756909269745
1756909273945,8,2000,633.975,1756909269745
1756909274045,2,1500,1500,1756909269745
1756909274045,3,2500,1500,1756909269745
1756909274045,4,2000,2366.03,1756909269745
1756909274045,5,1000,2366.03,1756909269745
1756909274045,6,500,1500,1756909269745
1756909274045,7,1000,633.975,1756909269745
1756909274045,8,2000,633.975,1756909269745
1756909274145,2,1500,1500,1756909269745
1756909274145,3,2500,1500,1756909269745
1756909274145,4,2000,2366.03,1756909269745
1756909274145,5,1000,2366.03,1756909269745
1756909274145,6,500,1500,1756909269745
1756909274145,7,1000,633.975,1756909269745
1756909274145,8,2000,633.975,1756909269745
1756909274245,2,1500,1500,1756909269745
1756909274245,3,2500,1500,1756909269745
1756909274245,4,2000,2366.03,1756909269745
1756909274245,5,1000,2366.03,1756909269745
1756909274245,6,500,1500,1756909269745
1756909274245,7,1000,633.975,1756909269745
1756909274245,8,2000,633.975,1756909269745
1756909274345,2,1500,1500,1756909269745
1756909274345,3,2500,1500,1756909269745
1756909274345,4,2000,2366.03,1756909269745
1756909274345,5,1000,2366.03,1756909269745
1756909274345,6,500,1500,1756909269745
1756909274345,7,1000,633.975,1756909269745
1756909274345,8,2000,633.975,1756909269745
1756909274445,2,1500,1500,1756909269745
1756909274445,3,2500,1500,1756909269745
1756909274445,4,2000,2366.03,1756909269745
1756909274445,5,1000,2366.03,1756909269745
1756909274445,6,500,1500,1756909269745
1756909274445,7,1000,633.975,1756909269745
1756909274445,8,2000,633.975,1756909269745
1756909274545,2,1500,1500,1756909269745
1756909274545,3,2500,1500,1756909269745
1756909274545,4,2000,2366.03,1756909269745
1756909274545,5,1000,2366.03,1756909269745
1756909274545,6,500,1500,1756909269745
1756909274545,7,1000,633.975,1756909269745
1756909274545,8,2000,633.975,1756909269745
1756909274645,2,1500,1500,1756909269745
1756909274645,3,2500,1500,1756909269745
1756909274645,4,2000,2366.03,1756909269745
1756909274645,5,1000,2366.03,1756909269745
1756909274645,6,500,1500,1756909269745
1756909274645,7,1000,633.975,1756909269745
1756909274645,8,2000,633.975,1756909269745
1756909274745,2,1500,1500,1756909269745
1756909274745,3,2500,1500,1756909269745
1756909274745,4,2000,2366.03,1756909269745
1756909274745,5,1000,2366.03,1756909269745
1756909274745,6,500,1500,1756909269745
1756909274745,7,1000,633.975,1756909269745
1756909274745,8,2000,633.975,1756909269745
1756909274845,2,1500,1500,1756909269745
1756909274845,3,2500,1500,1756909269745
1756909274845,4,2000,2366.03,1756909269745
1756909274845,5,1000,2366.03,1756909269745
1756909274845,6,500,1500,1756909269745
1756909274845,7,1000,633.975,1756909269745
1756909274845,8,2000,633.975,1756909269745
1756909274945,2,1500,1500,1756909269745
1756909274945,3,2500,1500,1756909269745
1756909274945,4,2000,2366.03,1756909269745
1756909274945,5,1000,2366.03,1756909269745
1756909274945,6,500,1500,1756909269745
1756909274945,7,1000,633.975,1756909269745
1756909274945,8,2000,633.975,1756909269745
1756909275045,2,1500,1500,1756909269745
1756909275045,3,2500,1500,1756909269745
1756909275045,4,2000,2366.03,1756909269745
1756909275045,5,1000,2366.03,1756909269745
1756909275045,6,500,1500,1756909269745
1756909275045,7,1000,633.975,1756909269745
1756909275045,8,2000,633.975,1756909269745
1756909275145,2,1500,1500,1756909269745
1756909275145,3,2500,1500,1756909269745
1756909275145,4,2000,2366.03,1756909269745
1756909275145,5,1000,2366.03,1756909269745
1756909275145,6,500,1500,1756909269745
1756909275145,7,1000,633.975,1756909269745
1756909275145,8,2000,633.975,1756909269745
1756909275245,2,1500,1500,1756909269745
1756909275245,3,2500,1500,1756909269745
1756909275245,4,2000,2366.03,1756909269745
1756909275245,5,1000,2366.03,1756909269745
1756909275245,6,500,1500,1756909269745
1756909275245,7,1000,633.975,1756909269745
1756909275245,8,2000,633.975,1756909269745
1756909275345,2,1500,1500,1756909269745
1756909275345,3,2500,1500,1756909269745
1756909275345,4,2000,2366.03,1756909269745
1756909275345,5,1000,2366.03,1756909269745
1756909275345,6,500,1500,1756909269745
1756909275345,7,1000,633.975,1756909269745
1756909275345,8,2000,633.975,1756909269745
1756909275445,2,1500,1500,1756909269745
1756909275445,3,2500,1500,1756909269745
1756909275445,4,2000,2366.03,1756909269745
1756909275445,5,1000,2366.03,1756909269745
1756909275445,6,500,1500,1756909269745
1756909275445,7,1000,633.975,1756909269745
1756909275445,8,2000,633.975,1756909269745
1756909275545,2,1500,1500,1756909269745
1756909275545,3,2500,1500,1756909269745
1756909275545,4,2000,2366.03,1756909269745
1756909275545,5,1000,2366.03,1756909269745
1756909275545,6,500,1500,1756909269745
1756909275545,7,1000,633.975,1756909269745
1756909275545,8,2000,633.975,1756909269745
1756909275645,2,1500,1500,1756909269745
1756909275645,3,2500,1500,1756909269745
1756909275645,4,2000,2366.03,1756909269745
1756909275645,5,1000,2366.03,1756909269745
1756909275645,6,500,1500,1756909269745
1756909275645,7,1000,633.975,1756909269745
1756909275645,8,2000,633.975,1756909269745
1756909275745,2,1500,1500,1756909269745
1756909275745,3,2500,1500,1756909269745
1756909275745,4,2000,2366.03,1756909269745
1756909275745,5,1000,2366.03,1756909269745
1756909275745,6,500,1500,1756909269745
1756909275745,7,1000,633.975,1756909269745
1756909275745,8,2000,633.975,1756909269745
1756909275845,2,1500,1500,1756909269745
1756909275845,3,2500,1500,1756909269745
1756909275845,4,2000,2366.03,1756909269745
1756909275845,5,1000,2366.03,1756909269745
1756909275845,6,500,1500,1756909269745
1756909275845,7,1000,633.975,1756909269745
1756909275845,8,2000,633.975,1756909269745
1756909275945,2,1500,1500,1756909269745
1756909275945,3,2500,1500,1756909269745
1756909275945,4,2000,2366.03,1756909269745
1756909275945,5,1000,2366.03,1756909269745
1756909275945,6,500,1500,1756909269745
1756909275945,7,1000,633.975,1756909269745
1756909275945,8,2000,633.975,1756909269745
1756909276045,2,1500,1500,1756909269745
1756909276045,3,2500,1500,1756909269745
1756909276045,4,2000,2366.03,1756909269745
1756909276045,5,1000,2366.03,1756909269745
1756909276045,6,500,1500,1756909269745
1756909276045,7,1000,633.975,1756909269745
1756909276045,8,2000,633.975,1756909269745
1756909276145,2,1500,1500,1756909269745
1756909276145,3,2500,1500,1756909269745
1756909276145,4,2000,2366.03,1756909269745
1756909276145,5,1000,2366.03,1756909269745
1756909276145,6,500,1500,1756909269745
1756909276145,7,1000,633.975,1756909269745
1756909276145,8,2000,633.975,1756909269745
1756909276245,2,1500,1500,1756909269745
1756909276245,3,2500,1500,1756909269745
1756909276245,4,2000,2366.03,1756909269745
1756909276245,5,1000,2366.03,1756909269745
1756909276245,6,500,1500,1756909269745
1756909276245,7,1000,633.975,1756909269745
1756909276245,8,2000,633.975,1756909269745
1756909276345,2,1500,1500,1756909269745
1756909276345,3,2500,1500,1756909269745
1756909276345,4,2000,2366.03,1756909269745
1756909276345,5,1000,2366.03,1756909269745
1756909276345,6,500,1500,1756909269745
1756909276345,7,1000,633.975,1756909269745
1756909276345,8,2000,633.975,1756909269745
1756909276445,2,1500,1500,1756909269745
1756909276445,3,2500,1500,1756909269745
1756909276445,4,2000,2366.03,1756909269745
1756909276445,5,1000,2366.03,1756909269745
1756909276445,6,500,1500,1756909269745
1756909276445,7,1000,633.975,1756909269745
1756909276445,8,2000,633.975,1756909269745
1756909276545,2,1500,1500,1756909269745
1756909276545,3,2500,1500,1756909269745
1756909276545,4,2000,2366.03,1756909269745
1756909276545,5,1000,2366.03,1756909269745
1756909276545,6,500,1500,1756909269745
1756909276545,7,1000,633.975,1756909269745
1756909276545,8,2000,633.975,1756909269745
1756909276645,2,1500,1500,1756909269745
1756909276645,3,2500,1500,1756909269745
1756909276645,4,2000,2366.03,1756909269745
1756909276645,5,1000,2366.03,1756909269745
1756909276645,6,500,1500,1756909269745
1756909276645,7,1000,633.975,1756909269745
1756909276645,8,2000,633.975,1756909269745
1756909276745,2,1500,1500,1756909269745
1756909276745,3,2500,1500,1756909269745
1756909276745,4,2000,2366.03,1756909269745
1756909276745,5,1000,2366.03,1756909269745
1756909276745,6,500,1500,1756909269745
1756909276745,7,1000,633.975,1756909269745
1756909276745,8,2000,633.975,1756909269745
1756909276845,2,1500,1500,1756909269745
1756909276845,3,2500,1500,1756909269745
1756909276845,4,2000,2366.03,1756909269745
1756909276845,5,1000,2366.03,1756909269745
1756909276845,6,500,1500,1756909269745
1756909276845,7,1000,633.975,1756909269745
1756909276845,8,2000,633.975,1756909269745
1756909276945,2,1500,1500,1756909269745
1756909276945,3,2500,1500,1756909269745
1756909276945,4,2000,2366.03,1756909269745
1756909276945,5,1000,2366.03,1756909269745
1756909276945,6,500,1500,1756909269745
1756909276945,7,1000,633.975,1756909269745
1756909276945,8,2000,633.975,1756909269745
1756909277045,2,1500,1500,1756909269745
1756909277045,3,2500,1500,1756909269745
1756909277045,4,2000,2366.03,1756909269745
1756909277045,5,1000,2366.03,1756909269745
1756909277045,6,500,1500,1756909269745
1756909277045,7,1000,633.975,1756909269745
1756909277045,8,2000,633.975,1756909269745
1756909277145,2,1500,1500,1756909269745
1756909277145,3,2500,1500,1756909269745
1756909277145,4,2000,2366.03,1756909269745
1756909277145,5,1000,2366.03,1756909269745
1756909277145,6,500,1500,1756909269745
1756909277145,7,1000,633.975,1756909269745
1756909277145,8,2000,633.975,1756909269745
1756909277245,2,1500,1500,1756909269745
1756909277245,3,2500,1500,1756909269745
1756909277245,4,2000,2366.03,1756909269745
1756909277245,5,1000,2366.03,1756909269745
1756909277245,6,500,1500,1756909269745
1756909277245,7,1000,633.975,1756909269745
1756909277245,8,2000,633.975,1756909269745
1756909277345,2,1500,1500,1756909269745
1756909277345,3,2500,1500,1756909269745
1756909277345,4,2000,2366.03,1756909269745
1756909277345,5,1000,2366.03,1756909269745
1756909277345,6,500,1500,1756909269745
1756909277345,7,1000,633.975,1756909269745
1756909277345,8,2000,633.975,1756909269745
1756909277445,2,1500,1500,1756909269745
1756909277445,3,2500,1500,1756909269745
1756909277445,4,2000,2366.03,1756909269745
1756909277445,5,1000,2366.03,1756909269745
1756909277445,6,500,1500,1756909269745
1756909277445,7,1000,633.975,1756909269745
1756909277445,8,2000,633.975,1756909269745
1756909277545,2,1500,1500,1756909269745
1756909277545,3,2500,1500,1756909269745
1756909277545,4,2000,2366.03,1756909269745
1756909277545,5,1000,2366.03,1756909269745
1756909277545,6,500,1500,1756909269745
1756909277545,7,1000,633.975,1756909269745
1756909277545,8,2000,633.975,1756909269745
1756909277645,2,1500,1500,1756909269745
1756909277645,3,2500,1500,1756909269745
1756909277645,4,2000,2366.03,1756909269745
1756909277645,5,1000,2366.03,1756909269745
1756909277645,6,500,1500,1756909269745
1756909277645,7,1000,633.975,1756909269745
1756909277645,8,2000,633.975,1756909269745
1756909277745,2,1500,1500,1756909269745
1756909277745,3,2500,1500,1756909269745
1756909277745,4,2000,2366.03,1756909269745
1756909277745,5,1000,2366.03,1756909269745
1756909277745,6,500,1500,1756909269745
1756909277745,7,1000,633.975,1756909269745
1756909277745,8,2000,633.975,1756909269745
1756909277845,2,1500,1500,1756909269745
1756909277845,3,2500,1500,1756909269745
1756909277845,4,2000,2366.03,1756909269745
1756909277845,5,1000,2366.03,1756909269745
1756909277845,6,500,1500,1756909269745
1756909277845,7,1000,633.975,1756909269745
1756909277845,8,2000,633.975,1756909269745
1756909277945,2,1500,1500,1756909269745
1756909277945,3,2500,1500,1756909269745
1756909277945,4,2000,2366.03,1756909269745
1756909277945,5,1000,2366.03,1756909269745
1756909277945,6,500,1500,1756909269745
1756909277945,7,1000,633.975,1756909269745
1756909277945,8,2000,633.975,1756909269745
1756909278045,2,1500,1500,1756909269745
1756909278045,3,2500,1500,1756909269745
1756909278045,4,2000,2366.03,1756909269745
1756909278045,5,1000,2366.03,1756909269745
1756909278045,6,500,1500,1756909269745
1756909278045,7,1000,633.975,1756909269745
1756909278045,8,2000,633.975,1756909269745
1756909278145,2,1500,1500,1756909269745
1756909278145,3,2500,1500,1756909269745
1756909278145,4,2000,2366.03,1756909269745
1756909278145,5,1000,2366.03,1756909269745
1756909278145,6,500,1500,1756909269745
1756909278145,7,1000,633.975,1756909269745
1756909278145,8,2000,633.975,1756909269745
1756909278245,2,1500,1500,1756909269745
1756909278245,3,2500,1500,1756909269745
1756909278245,4,2000,2366.03,1756909269745
1756909278245,5,1000,2366.03,1756909269745
1756909278245,6,500,1500,1756909269745
1756909278245,7,1000,633.975,1756909269745
1756909278245,8,2000,633.975,1756909269745
1756909278345,2,1500,1500,1756909269745
1756909278345,3,2500,1500,1756909269745
1756909278345,4,2000,2366.03,1756909269745
1756909278345,5,1000,2366.03,1756909269745
1756909278345,6,500,1500,1756909269745
1756909278345,7,1000,633.975,1756909269745
1756909278345,8,2000,633.975,1756909269745
1756909278445,2,1500,1500,1756909269745
1756909278445,3,2500,1500,1756909269745
1756909278445,4,2000,2366.03,1756909269745
1756909278445,5,1000,2366.03,1756909269745
1756909278445,6,500,1500,1756909269745
1756909278445,7,1000,633.975,1756909269745
1756909278445,8,2000,633.975,1756909269745
1756909278545,2,1500,1500,1756909269745
1756909278545,3,2500,1500,1756909269745
1756909278545,4,2000,2366.03,1756909269745
1756909278545,5,1000,2366.03,1756909269745
1756909278545,6,500,1500,1756909269745
1756909278545,7,1000,633.975,1756909269745
1756909278545,8,2000,633.975,1756909269745
1756909278645,2,1500,1500,1756909269745
1756909278645,3,2500,1500,1756909269745
1756909278645,4,2000,2366.03,1756909269745
1756909278645,5,1000,2366.03,1756909269745
1756909278645,6,500,1500,1756909269745
1756909278645,7,1000,633.975,1756909269745
1756909278645,8,2000,633.975,1756909269745
1756909278745,2,1500,1500,1756909269745
1756909278745,3,2500,1500,1756909269745
1756909278745,4,2000,2366.03,1756909269745
1756909278745,5,1000,2366.03,1756909269745
1756909278745,6,500,1500,1756909269745
1756909278745,7,1000,633.975,1756909269745
1756909278745,8,2000,633.975,1756909269745
1756909278845,2,1500,1500,1756909269745
1756909278845,3,2500,1500,1756909269745
1756909278845,4,2000,2366.03,1756909269745
1756909278845,5,1000,2366.03,1756909269745
1756909278845,6,500,1500,1756909269745
1756909278845,7,1000,633.975,1756909269745
1756909278845,8,2000,633.975,1756909269745
1756909278945,2,1500,1500,1756909269745
1756909278945,3,2500,1500,1756909269745
1756909278945,4,2000,2366.03,1756909269745
1756909278945,5,1000,2366.03,1756909269745
1756909278945,6,500,1500,1756909269745
1756909278945,7,1000,633.975,1756909269745
1756909278945,8,2000,633.975,1756909269745
1756909279045,2,1500,1500,1756909269745
1756909279045,3,2500,1500,1756909269745
1756909279045,4,2000,2366.03,1756909269745
1756909279045,5,1000,2366.03,1756909269745
1756909279045,6,500,1500,1756909269745
1756909279045,7,1000,633.975,1756909269745
1756909279045,8,2000,633.975,1756909269745
1756909279145,2,1500,1500,1756909269745
1756909279145,3,2500,1500,1756909269745
1756909279145,4,2000,2366.03,1756909269745
1756909279145,5,1000,2366.03,1756909269745
1756909279145,6,500,1500,1756909269745
1756909279145,7,1000,633.975,1756909269745
1756909279145,8,2000,633.975,1756909269745
1756909279245,2,1500,1500,1756909269745
1756909279245,3,2500,1500,1756909269745
1756909279245,4,2000,2366.03,1756909269745
1756909279245,5,1000,2366.03,1756909269745
1756909279245,6,500,1500,1756909269745
1756909279245,7,1000,633.975,1756909269745
1756909279245,8,2000,633.975,1756909269745
1756909279345,2,1500,1500,1756909269745
1756909279345,3,2500,1500,1756909269745
1756909279345,4,2000,2366.03,1756909269745
1756909279345,5,1000,2366.03,1756909269745
1756909279345,6,500,1500,1756909269745
1756909279345,7,1000,633.975,1756909269745
1756909279345,8,2000,633.975,1756909269745
1756909279445,2,1500,1500,1756909269745
